t,v1,h1,a1,v2,h2,a2
289.5,6935.0,133.0,0.034,10970.0,172.0,1.023
290.0,6935.0,133.0,0.034,10989.0,172.0,1.031
290.5,6936.0,133.0,0.034,11008.0,173.0,1.034
291.0,6937.0,133.0,0.038,11026.0,173.0,1.034
291.5,6938.0,133.0,0.042,11045.0,173.0,1.046
292.0,6939.0,133.0,0.042,11065.0,174.0,1.053
292.5,6940.0,133.0,0.042,11084.0,174.0,1.053
293.0,6941.0,133.0,0.045,11103.0,174.0,1.057
293.5,6943.0,133.0,0.049,11123.0,174.0,1.065
294.0,6945.0,133.0,0.057,11141.0,175.0,1.061
294.5,6946.0,133.0,0.057,11161.0,175.0,1.068
295.0,6946.0,132.0,0.057,11179.0,175.0,1.068
295.5,6947.0,132.0,0.057,11200.0,176.0,1.076
296.0,6950.0,132.0,0.064,11218.0,176.0,1.076
296.5,6950.0,132.0,0.06,,,
297.0,6952.0,132.0,0.064,,,
297.5,6953.0,132.0,0.068,,,
298.0,6955.0,132.0,0.072,,,
298.5,6956.0,132.0,0.072,,,
299.0,6958.0,132.0,0.076,,,
299.5,6960.0,132.0,0.079,,,
300.0,6962.0,132.0,0.083,,,
300.5,6963.0,132.0,0.083,,,
301.0,6965.0,131.0,0.083,,,
301.5,6966.0,131.0,0.079,,,
302.0,6968.0,131.0,0.083,,,
302.5,6970.0,131.0,0.091,,,
303.0,6972.0,131.0,0.094,11496.0,180.0,1.079
303.5,6974.0,131.0,0.091,11516.0,180.0,1.087
304.0,6976.0,131.0,0.098,,,
304.5,6978.0,131.0,0.098,,,
305.0,6980.0,131.0,0.102,,,
305.5,6982.0,130.0,0.102,,,
306.0,6985.0,130.0,0.109,,,
306.5,6987.0,130.0,0.109,11637.0,181.0,1.091
307.0,6989.0,130.0,0.109,11657.0,182.0,1.095
307.5,6991.0,130.0,0.109,11678.0,182.0,1.106
308.0,6993.0,130.0,0.113,11699.0,182.0,1.114
308.5,6995.0,130.0,0.113,11719.0,182.0,1.114
309.0,6998.0,130.0,0.121,11740.0,183.0,1.121
309.5,7000.0,129.0,0.121,11761.0,183.0,1.129
310.0,7002.0,129.0,0.121,11782.0,183.0,1.133
310.5,7005.0,129.0,0.125,11803.0,184.0,1.144
311.0,7007.0,129.0,0.125,11824.0,184.0,1.148
,,,,11845.0,184.0,1.159
312.0,7012.0,129.0,0.126,11866.0,184.0,1.159
312.5,7015.0,129.0,0.13,11887.0,185.0,1.17
313.0,7018.0,128.0,0.134,11911.0,185.0,1.186
,,,,11931.0,185.0,1.186
314.0,7023.0,128.0,0.136,11954.0,185.0,1.197
314.5,7026.0,128.0,0.136,11974.0,186.0,1.197
315.0,7028.0,128.0,0.136,11997.0,186.0,1.204
315.5,7031.0,128.0,0.14,12017.0,186.0,1.201
316.0,7034.0,127.0,0.143,12040.0,186.0,1.212
316.5,7037.0,127.0,0.147,12062.0,187.0,1.216
317.0,7040.0,127.0,0.151,12085.0,187.0,1.223
317.5,7043.0,127.0,0.151,12108.0,187.0,1.231
318.0,7046.0,127.0,0.155,12129.0,187.0,1.231
318.5,7049.0,127.0,0.159,,,
319.0,7053.0,126.0,0.162,,,
319.5,7056.0,126.0,0.166,,,
320.0,7059.0,126.0,0.168,,,
320.5,7062.0,126.0,0.168,,,
321.0,7065.0,126.0,0.168,,,
321.5,7068.0,125.0,0.17,,,
