t,v1,h1,a1,v2,h2,a2
167.25,6893.0,125.0,7.179,11059.0,179.0,26.514
168.0,6903.0,125.0,8.215,11110.0,180.0,26.647
168.75,6912.0,124.0,7.438,11163.0,180.0,26.816
169.5,6922.0,124.0,7.55,11218.0,181.0,27.059
170.25,6932.0,123.0,7.698,11271.0,181.0,27.163
171.0,6943.0,123.0,7.809,11326.0,182.0,27.372
171.75,6954.0,122.0,7.957,11381.0,182.0,27.515
172.5,6965.0,121.0,7.18,11436.0,183.0,27.675
173.25,6977.0,121.0,8.179,11492.0,183.0,27.854
174.0,6988.0,120.0,7.402,11548.0,184.0,28.051
174.75,7001.0,119.0,7.551,11605.0,184.0,28.119
175.5,7013.0,119.0,7.624,11664.0,185.0,28.399
176.25,7026.0,118.0,7.773,11721.0,186.0,28.557
177.0,7039.0,117.0,6.996,11780.0,186.0,28.662
177.75,7052.0,116.0,7.107,11838.0,187.0,28.857
178.5,7066.0,115.0,6.331,11898.0,187.0,28.998
,,,,11958.0,188.0,29.193
180.0,7095.0,114.0,6.46,12018.0,188.0,29.334
,,,,12078.0,188.0,29.465
181.5,7124.0,112.0,6.59,12140.0,189.0,29.669
182.25,7140.0,111.0,5.851,12204.0,189.0,29.91
183.0,7156.0,110.0,6.036,12265.0,190.0,29.966
183.75,7172.0,109.0,6.147,12330.0,190.0,30.217
184.5,7188.0,108.0,5.407,12394.0,191.0,30.411
185.25,7205.0,107.0,5.556,12458.0,191.0,30.587
186.0,7222.0,106.0,5.704,12524.0,192.0,30.817
186.75,7239.0,106.0,6.739,12590.0,192.0,30.993
187.5,7256.0,104.0,6.85,12655.0,192.0,31.158
188.25,7274.0,103.0,6.98,12721.0,193.0,31.388
189.0,7292.0,102.0,7.11,12788.0,193.0,31.526
189.75,7310.0,101.0,7.184,12858.0,194.0,31.755
190.5,7328.0,100.0,7.258,12924.0,194.0,31.892
191.25,7348.0,99.5,7.406,12995.0,194.0,32.094
192.0,7367.0,98.3,7.517,13065.0,195.0,32.295
192.75,7386.0,97.2,7.591,13135.0,195.0,32.496
193.5,7406.0,96.0,7.702,13206.0,196.0,32.659
194.25,7427.0,94.8,6.963,13277.0,196.0,32.822
195.0,7447.0,93.5,7.074,13349.0,196.0,33.059
195.75,7467.0,92.2,7.148,13422.0,197.0,33.296
196.5,7488.0,91.0,7.259,13495.0,197.0,33.495
197.25,7509.0,89.7,7.37,13568.0,197.0,33.557
198.0,7531.0,88.4,7.519,13645.0,198.0,33.968
198.75,7553.0,87.1,7.593,13719.0,198.0,34.055
199.5,7575.0,85.7,7.704,13795.0,198.0,34.226
200.25,7596.0,84.4,7.778,13869.0,199.0,34.377
201.0,7619.0,83.0,7.889,13948.0,199.0,34.622
201.75,7643.0,81.5,8.0,14028.0,199.0,34.931
202.5,7665.0,80.1,8.074,14106.0,200.0,35.155
203.25,7688.0,78.7,8.185,14186.0,200.0,35.361
204.0,7712.0,77.3,8.296,14264.0,200.0,35.521
204.75,7735.0,75.8,8.37,14344.0,201.0,35.78
205.5,7759.0,74.3,8.444,14425.0,201.0,35.875
206.25,7783.0,72.8,8.519,14508.0,201.0,36.182
207.0,7808.0,71.2,8.63,14591.0,201.0,36.414
207.75,7831.0,69.7,8.704,14674.0,202.0,36.719
208.5,7856.0,68.0,8.778,14759.0,202.0,36.913
209.25,7881.0,66.4,8.815,14843.0,202.0,37.033
210.0,7905.0,64.8,8.889,14929.0,202.0,37.274
210.75,7931.0,63.1,9.0,15017.0,203.0,37.568
211.5,7955.0,61.5,9.0,15103.0,203.0,37.835
212.25,7981.0,59.8,9.111,15193.0,203.0,38.148
,,,,15281.0,203.0,38.377
213.75,8021.0,56.3,8.963,15371.0,204.0,38.632
214.5,7980.0,54.6,6.556,15464.0,204.0,38.971
215.25,7931.0,52.9,3.815,15554.0,204.0,39.172
216.0,7764.0,51.2,-3.222,15648.0,204.0,39.473
,,,,15738.0,205.0,39.689
,,,,15834.0,205.0,40.026
,,,,15926.0,205.0,40.114
,,,,16025.0,205.0,40.561
,,,,16122.0,205.0,40.786
,,,,16217.0,206.0,41.037
,,,,16316.0,206.0,41.307
,,,,16416.0,206.0,41.531
,,,,16517.0,206.0,41.901
,,,,16616.0,206.0,42.049
224.25,5694.0,35.3,-11.118,16723.0,207.0,42.641
225.0,5697.0,34.1,-11.933,16823.0,207.0,42.751
225.75,5692.0,32.8,-13.007,16924.0,207.0,43.045
226.5,5677.0,31.4,-14.525,17036.0,207.0,43.487
227.25,5654.0,30.1,-16.266,17143.0,207.0,43.817
228.0,5619.0,28.8,-18.525,17251.0,207.0,44.231
228.75,5569.0,27.5,-21.118,17360.0,207.0,44.56
229.5,5505.0,26.1,-21.97,17471.0,208.0,44.952
230.25,5424.0,24.8,-23.155,17580.0,208.0,45.205
231.0,5321.0,23.5,-20.785,17693.0,208.0,45.68
231.75,5196.0,22.3,-18.444,17808.0,208.0,45.905
232.5,5042.0,21.1,-24.259,17924.0,208.0,46.452
233.25,4866.0,19.9,-30.593,18035.0,208.0,46.777
,,,,18157.0,208.0,47.101
,,,,18277.0,209.0,47.562
,,,,18398.0,209.0,47.995
,,,,18520.0,209.0,48.427
,,,,18637.0,209.0,48.573
,,,,,,
,,,,18887.0,209.0,49.109
,,,,19016.0,209.0,49.644
,,,,19140.0,209.0,49.92
,,,,19271.0,209.0,50.416
,,,,19397.0,210.0,50.939
,,,,19530.0,210.0,51.285
,,,,19655.0,210.0,51.382
,,,,19794.0,210.0,51.986
,,,,19922.0,210.0,52.144
,,,,,,
,,,,20204.0,210.0,52.962
,,,,20339.0,210.0,53.265
,,,,,,
248.25,1283.0,7.2,-36.672,,,
249.0,1238.0,6.9,-37.487,20764.0,210.0,53.653
249.75,1202.0,6.6,-37.524,20910.0,210.0,54.384
250.5,1167.0,6.2,-36.969,21056.0,210.0,54.855
251.25,1139.0,5.9,-35.635,21199.0,210.0,55.372
252.0,1115.0,5.6,-33.524,21348.0,210.0,55.877
252.75,1093.0,5.3,-30.524,21496.0,210.0,56.64
253.5,1071.0,5.0,-26.709,21644.0,210.0,56.884
254.25,1053.0,4.7,-21.672,21792.0,210.0,57.533
255.0,1033.0,4.4,-15.894,,,
255.75,1012.0,4.1,-10.037,,,
,,,,,,
257.25,973.0,3.5,-9.093,22415.0,210.0,57.969
258.0,955.0,3.2,-8.426,22579.0,210.0,58.93
,,,,22735.0,210.0,59.361
259.5,922.0,2.6,-7.741,22899.0,210.0,59.925
,,,,,,
261.0,893.0,2.0,-7.241,,,
,,,,,,
262.5,753.0,1.5,-8.944,,,
263.25,675.0,1.2,-11.019,23756.0,210.0,60.724
264.0,597.0,1.0,-13.093,23938.0,210.0,62.023
264.75,524.0,0.8,-15.13,24117.0,210.0,62.987
265.5,461.0,0.6,-16.722,,,
266.25,400.0,0.4,-18.204,,,
267.0,339.0,0.3,-19.741,,,
267.75,277.0,0.2,-21.37,,,
268.5,218.0,0.1,-22.944,,,
269.25,143.0,0.0,-25.185,,,
270.0,96.0,0.0,-23.352,,,
270.75,61.0,-0.0,-20.777,,,
271.5,20.0,-0.0,-18.425,,,
272.25,5.0,-0.0,-15.295,,,
273.0,1.0,-0.0,-12.129,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,27147.0,210.0,63.784
,,,,27147.0,210.0,57.988
,,,,27147.0,210.0,52.199
,,,,27148.0,210.0,46.193
,,,,27148.0,210.0,39.852
,,,,27148.0,210.0,33.817
,,,,27148.0,210.0,27.493
,,,,27148.0,210.0,20.943
,,,,27148.0,210.0,14.01
,,,,27148.0,210.0,7.198
,,,,27148.0,210.0,0.596
,,,,27148.0,210.0,0.596
,,,,27148.0,210.0,0.596
,,,,27148.0,210.0,0.559
,,,,27148.0,210.0,0.559
,,,,27148.0,210.0,0.559
,,,,27148.0,210.0,0.559
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.596
,,,,27149.0,210.0,0.559
,,,,27149.0,210.0,0.559
,,,,27149.0,210.0,0.559
,,,,27149.0,209.0,0.503
