t,v,h
463.0,19548.0,234.0
463.167,19548.0,234.0
463.333,19548.0,234.0
463.5,19620.0,234.0
463.667,19620.0,234.0
463.833,19620.0,234.0
464.0,19620.0,234.0
464.167,19620.0,234.0
464.333,19620.0,234.0
464.5,19692.0,235.0
464.667,19692.0,235.0
464.833,19692.0,235.0
465.0,19692.0,235.0
465.167,19692.0,235.0
465.333,19692.0,235.0
465.5,19764.0,235.0
465.667,19764.0,235.0
465.833,19764.0,235.0
466.0,19764.0,235.0
466.167,19764.0,235.0
466.333,19764.0,235.0
466.5,19764.0,234.0
466.667,19764.0,234.0
466.833,19764.0,234.0
467.0,19764.0,234.0
467.167,19764.0,234.0
467.333,19764.0,234.0
467.5,19944.0,235.0
467.667,,
467.833,19944.0,235.0
468.0,19944.0,235.0
468.167,19944.0,235.0
468.333,19944.0,235.0
468.5,20016.0,235.0
468.667,20016.0,235.0
468.833,20016.0,235.0
469.0,20016.0,235.0
469.167,20016.0,235.0
469.333,20016.0,235.0
469.5,20088.0,235.0
469.667,20088.0,235.0
469.833,20088.0,235.0
470.0,20088.0,235.0
470.167,20088.0,235.0
470.333,20088.0,235.0
470.5,20160.0,235.0
470.667,20160.0,235.0
470.833,20160.0,235.0
471.0,20160.0,235.0
471.167,20160.0,235.0
471.333,20160.0,235.0
471.5,,
471.667,,
471.833,20268.0,235.0
472.0,,
472.167,20268.0,235.0
472.333,20268.0,235.0
472.5,20340.0,235.0
472.667,20340.0,235.0
472.833,20340.0,235.0
473.0,20340.0,235.0
473.167,20340.0,235.0
473.333,20340.0,235.0
473.5,20412.0,235.0
473.667,20412.0,235.0
473.833,20412.0,235.0
474.0,20412.0,235.0
474.167,20412.0,235.0
474.333,20412.0,235.0
474.5,20484.0,235.0
474.667,,
474.833,,
475.0,,
475.167,,
475.333,,
475.5,20592.0,235.0
475.667,20592.0,235.0
475.833,20592.0,235.0
476.0,20592.0,235.0
476.167,20592.0,235.0
476.333,20592.0,235.0
476.5,20664.0,235.0
476.667,20664.0,235.0
476.833,20664.0,235.0
477.0,20664.0,235.0
477.167,20664.0,235.0
477.333,20664.0,235.0
477.5,20736.0,235.0
477.667,20736.0,235.0
477.833,20736.0,235.0
478.0,20736.0,235.0
478.167,20736.0,235.0
478.333,20736.0,235.0
478.5,,
478.667,,
478.833,,
479.0,,
479.167,,
479.333,,
479.5,20916.0,235.0
479.667,20916.0,235.0
479.833,20916.0,235.0
480.0,20916.0,235.0
480.167,20916.0,235.0
480.333,20916.0,235.0
480.5,20988.0,235.0
480.667,20988.0,235.0
480.833,20988.0,235.0
481.0,20988.0,235.0
481.167,20988.0,235.0
481.333,20988.0,235.0
481.5,21060.0,235.0
481.667,21060.0,235.0
481.833,21060.0,235.0
482.0,21060.0,235.0
482.167,21060.0,235.0
482.333,21060.0,235.0
482.5,21060.0,235.0
482.667,21168.0,235.0
482.833,21168.0,235.0
483.0,21168.0,235.0
483.167,21168.0,235.0
483.333,21168.0,235.0
483.5,21168.0,235.0
483.667,21240.0,235.0
483.833,21240.0,235.0
484.0,21240.0,235.0
484.167,21240.0,235.0
484.333,21240.0,235.0
484.5,21240.0,235.0
484.667,21348.0,235.0
484.833,21348.0,235.0
485.0,21348.0,235.0
485.167,21348.0,235.0
485.333,21348.0,235.0
485.5,21420.0,235.0
485.667,21420.0,235.0
485.833,21420.0,235.0
486.0,21420.0,235.0
486.167,21420.0,235.0
486.333,21420.0,235.0
486.5,21492.0,234.0
486.667,21492.0,234.0
486.833,21492.0,234.0
487.0,21492.0,234.0
487.167,21492.0,234.0
487.333,21492.0,234.0
487.5,21600.0,234.0
487.667,21600.0,234.0
487.833,21600.0,234.0
488.0,21600.0,234.0
488.167,21600.0,234.0
488.333,21600.0,234.0
488.5,21672.0,234.0
488.667,21672.0,234.0
488.833,21672.0,234.0
489.0,21672.0,234.0
489.167,21672.0,234.0
489.333,21672.0,234.0
489.5,21780.0,234.0
489.667,21780.0,234.0
489.833,21780.0,234.0
490.0,21780.0,234.0
490.167,21780.0,234.0
490.333,21780.0,234.0
490.5,21708.0,234.0
490.667,21852.0,234.0
490.833,21852.0,234.0
491.0,21852.0,234.0
491.167,21852.0,234.0
491.333,21852.0,234.0
491.5,21852.0,234.0
491.667,21960.0,234.0
491.833,21960.0,234.0
492.0,21960.0,234.0
492.167,21960.0,234.0
492.333,21960.0,234.0
492.5,21960.0,234.0
492.667,22032.0,234.0
492.833,22032.0,234.0
493.0,22032.0,234.0
493.167,22032.0,234.0
493.333,22032.0,234.0
493.5,22140.0,234.0
493.667,22140.0,234.0
493.833,22140.0,234.0
494.0,22140.0,234.0
494.167,22140.0,234.0
494.333,22140.0,234.0
494.5,22212.0,234.0
494.667,22212.0,234.0
494.833,22212.0,234.0
495.0,22212.0,234.0
495.167,22212.0,234.0
495.333,22212.0,234.0
495.5,22320.0,234.0
495.667,22320.0,234.0
495.833,22320.0,234.0
496.0,22320.0,234.0
496.167,22320.0,234.0
496.333,22320.0,234.0
496.5,22392.0,234.0
496.667,22392.0,234.0
496.833,22392.0,234.0
497.0,22392.0,234.0
497.167,22392.0,234.0
497.333,22392.0,234.0
497.5,22392.0,234.0
497.667,22500.0,234.0
497.833,22500.0,234.0
498.0,22500.0,234.0
498.167,22500.0,234.0
498.333,22500.0,234.0
498.5,22500.0,234.0
498.667,,
498.833,22608.0,234.0
499.0,22608.0,234.0
499.167,22608.0,234.0
499.333,22608.0,234.0
499.5,22608.0,234.0
499.667,22680.0,234.0
499.833,22680.0,234.0
500.0,22680.0,234.0
500.167,22680.0,234.0
500.333,22680.0,234.0
500.5,22788.0,233.0
500.667,22788.0,233.0
500.833,22788.0,233.0
501.0,22788.0,233.0
501.167,22788.0,233.0
501.333,22788.0,233.0
501.5,22896.0,233.0
501.667,22896.0,233.0
501.833,22896.0,233.0
502.0,22896.0,233.0
502.167,22896.0,233.0
502.333,22896.0,233.0
502.5,22968.0,233.0
502.667,22968.0,233.0
502.833,22968.0,233.0
503.0,22968.0,233.0
503.167,22968.0,233.0
503.333,22968.0,233.0
503.5,23076.0,233.0
503.667,23076.0,233.0
503.833,23076.0,233.0
504.0,23076.0,233.0
504.167,23076.0,233.0
504.333,23076.0,233.0
504.5,23184.0,233.0
504.667,23184.0,233.0
504.833,23184.0,233.0
505.0,23184.0,233.0
505.167,23184.0,233.0
505.333,23184.0,233.0
505.5,23256.0,233.0
505.667,23256.0,233.0
505.833,23256.0,233.0
506.0,23256.0,233.0
506.167,23256.0,233.0
506.333,23256.0,233.0
506.5,23364.0,233.0
506.667,23364.0,233.0
506.833,23364.0,233.0
507.0,23364.0,233.0
507.167,23364.0,233.0
507.333,23364.0,233.0
507.5,23472.0,233.0
507.667,23472.0,233.0
507.833,23472.0,233.0
508.0,23472.0,233.0
508.167,23472.0,233.0
508.333,23472.0,233.0
508.5,,
508.667,,
508.833,,
509.0,,
509.167,23580.0,232.0
509.333,23580.0,232.0
509.5,23652.0,232.0
509.667,23652.0,232.0
509.833,23652.0,232.0
510.0,23652.0,232.0
510.167,23652.0,232.0
510.333,23652.0,232.0
510.5,23760.0,232.0
510.667,23760.0,232.0
510.833,23760.0,232.0
511.0,23760.0,232.0
511.167,23760.0,232.0
511.333,23760.0,232.0
511.5,23868.0,232.0
511.667,23868.0,232.0
511.833,23868.0,232.0
512.0,23868.0,232.0
512.167,23868.0,232.0
512.333,23868.0,232.0
512.5,23976.0,232.0
512.667,23976.0,232.0
512.833,23976.0,232.0
513.0,23976.0,232.0
513.167,23976.0,232.0
513.333,23976.0,232.0
513.5,24084.0,232.0
513.667,24084.0,232.0
513.833,24084.0,232.0
514.0,24084.0,232.0
514.167,24084.0,232.0
514.333,24084.0,232.0
514.5,24192.0,232.0
514.667,24192.0,232.0
514.833,24192.0,232.0
515.0,24192.0,232.0
515.167,24192.0,232.0
515.333,24192.0,232.0
515.5,24300.0,231.0
515.667,24300.0,231.0
515.833,24300.0,231.0
516.0,24300.0,231.0
516.167,24300.0,231.0
516.333,24300.0,231.0
516.5,24408.0,231.0
516.667,24408.0,231.0
516.833,24408.0,231.0
517.0,24408.0,231.0
517.167,24408.0,231.0
517.333,24408.0,231.0
517.5,24516.0,231.0
517.667,24516.0,231.0
517.833,24516.0,231.0
518.0,24516.0,231.0
518.167,24516.0,231.0
518.333,24516.0,231.0
518.5,24624.0,231.0
518.667,24624.0,231.0
518.833,24624.0,231.0
519.0,24624.0,231.0
519.167,24624.0,231.0
519.333,24624.0,231.0
519.5,24732.0,231.0
519.667,24732.0,231.0
519.833,24732.0,231.0
520.0,24732.0,231.0
520.167,24732.0,231.0
520.333,24732.0,231.0
520.5,24840.0,230.0
520.667,24840.0,230.0
520.833,24840.0,230.0
521.0,24840.0,230.0
521.167,24840.0,230.0
521.333,24840.0,230.0
521.5,24948.0,230.0
521.667,24948.0,230.0
521.833,24948.0,230.0
522.0,24948.0,230.0
522.167,24948.0,230.0
522.333,24948.0,230.0
522.5,25056.0,230.0
522.667,25056.0,230.0
522.833,25056.0,230.0
523.0,25056.0,230.0
523.167,25056.0,230.0
523.333,25056.0,230.0
523.5,25164.0,230.0
523.667,25164.0,230.0
523.833,25164.0,230.0
524.0,25164.0,230.0
524.167,25164.0,230.0
524.333,25164.0,230.0
524.5,25272.0,230.0
524.667,25272.0,230.0
524.833,25272.0,230.0
525.0,25272.0,230.0
525.167,25272.0,230.0
525.333,25272.0,230.0
525.5,,
525.667,,
525.833,,
526.0,,
526.167,,
526.333,,
526.5,25416.0,229.0
526.667,25416.0,229.0
526.833,25416.0,229.0
527.0,25416.0,229.0
527.167,25416.0,229.0
527.333,25416.0,229.0
527.5,25416.0,229.0
527.667,25416.0,229.0
527.833,25416.0,229.0
528.0,25416.0,229.0
528.167,25416.0,229.0
528.333,25416.0,229.0
528.5,25416.0,229.0
528.667,25416.0,229.0
528.833,25416.0,229.0
529.0,25416.0,229.0
529.167,25416.0,229.0
529.333,25416.0,229.0
529.5,25416.0,229.0
529.667,25416.0,229.0
529.833,25416.0,229.0
530.0,25416.0,229.0
530.167,25416.0,229.0
530.333,25416.0,229.0
530.5,25416.0,228.0
530.667,25416.0,228.0
530.833,25416.0,228.0
531.0,25416.0,228.0
531.167,25416.0,228.0
531.333,25416.0,228.0
531.5,25416.0,228.0
531.667,25416.0,228.0
531.833,25416.0,228.0
532.0,25416.0,228.0
532.167,25416.0,228.0
532.333,25416.0,228.0
532.5,25452.0,228.0
532.667,25452.0,228.0
532.833,25452.0,228.0
533.0,25452.0,228.0
533.167,25452.0,228.0
533.333,25452.0,228.0
533.5,25452.0,228.0
533.667,25452.0,228.0
533.833,25452.0,228.0
534.0,25452.0,228.0
534.167,,
534.333,,
534.5,25452.0,227.0
534.667,25452.0,227.0
534.833,25452.0,227.0
535.0,25452.0,227.0
535.167,25452.0,227.0
535.333,25452.0,227.0
535.5,,
535.667,,
535.833,25452.0,227.0
536.0,25452.0,227.0
536.167,25452.0,227.0
536.333,25452.0,227.0
536.5,25452.0,227.0
536.667,25452.0,227.0
536.833,25452.0,227.0
537.0,25452.0,227.0
537.167,25452.0,227.0
537.333,25452.0,227.0
537.5,25452.0,227.0
537.667,25452.0,227.0
537.833,25452.0,227.0
538.0,25452.0,227.0
538.167,25452.0,227.0
538.333,25452.0,227.0
538.5,25452.0,227.0
538.667,25452.0,227.0
538.833,25452.0,227.0
539.0,,
539.167,25452.0,227.0
539.333,,
539.5,25452.0,226.0
539.667,25452.0,226.0
539.833,25452.0,226.0
540.0,25452.0,226.0
540.167,25452.0,226.0
540.333,25452.0,226.0
540.5,25488.0,226.0
540.667,25488.0,226.0
540.833,25488.0,226.0
541.0,25488.0,226.0
541.167,25488.0,226.0
541.333,25488.0,226.0
541.5,25488.0,226.0
541.667,25488.0,226.0
541.833,25488.0,226.0
542.0,25488.0,226.0
542.167,25488.0,226.0
542.333,25488.0,226.0
542.5,25488.0,226.0
542.667,25488.0,226.0
542.833,25488.0,226.0
543.0,25488.0,226.0
543.167,25488.0,226.0
543.333,25488.0,226.0
543.5,25524.0,225.0
543.667,25524.0,225.0
543.833,25524.0,225.0
544.0,25524.0,225.0
544.167,25524.0,225.0
544.333,25524.0,225.0
544.5,25524.0,225.0
544.667,25524.0,225.0
544.833,25524.0,225.0
545.0,25524.0,225.0
545.167,25524.0,225.0
545.333,25524.0,225.0
545.5,25524.0,225.0
545.667,25524.0,225.0
545.833,25524.0,225.0
546.0,25524.0,225.0
546.167,25524.0,225.0
546.333,25524.0,225.0
546.5,25524.0,225.0
546.667,25524.0,225.0
546.833,25524.0,225.0
547.0,25524.0,225.0
547.167,25524.0,225.0
547.333,25524.0,225.0
547.5,25560.0,225.0
547.667,25560.0,225.0
547.833,25560.0,225.0
548.0,25560.0,225.0
548.167,25560.0,225.0
548.333,25560.0,225.0
548.5,25560.0,224.0
548.667,25560.0,224.0
548.833,25560.0,224.0
549.0,25560.0,224.0
549.167,25560.0,224.0
549.333,25560.0,224.0
549.5,25560.0,224.0
549.667,25560.0,224.0
549.833,25560.0,224.0
550.0,25560.0,224.0
550.167,25560.0,224.0
550.333,25560.0,224.0
550.5,25596.0,224.0
550.667,25596.0,224.0
550.833,25596.0,224.0
551.0,25596.0,224.0
551.167,25596.0,224.0
551.333,25596.0,224.0
551.5,25596.0,224.0
551.667,25596.0,224.0
551.833,25596.0,224.0
552.0,25596.0,224.0
552.167,25596.0,224.0
552.333,25596.0,224.0
552.5,25596.0,223.0
552.667,25596.0,223.0
552.833,25596.0,223.0
553.0,25596.0,223.0
553.167,25596.0,223.0
553.333,25596.0,223.0
553.5,25596.0,223.0
553.667,25596.0,223.0
553.833,25596.0,223.0
554.0,25596.0,223.0
554.167,25596.0,223.0
554.333,25596.0,223.0
554.5,25632.0,223.0
554.667,25632.0,223.0
554.833,25632.0,223.0
555.0,25632.0,223.0
555.167,25632.0,223.0
555.333,25632.0,223.0
555.5,25632.0,223.0
555.667,25632.0,223.0
555.833,25632.0,223.0
556.0,25632.0,223.0
556.167,25632.0,223.0
556.333,25632.0,223.0
556.5,25632.0,222.0
556.667,25632.0,222.0
556.833,25632.0,222.0
557.0,25632.0,222.0
557.167,25632.0,222.0
557.333,25632.0,222.0
557.5,25632.0,222.0
557.667,25632.0,222.0
557.833,25632.0,222.0
558.0,25632.0,222.0
558.167,25632.0,222.0
558.333,25632.0,222.0
558.5,25668.0,222.0
558.667,25668.0,222.0
558.833,25668.0,222.0
559.0,25668.0,222.0
559.167,25668.0,222.0
559.333,25668.0,222.0
559.5,25668.0,222.0
559.667,25668.0,222.0
559.833,25668.0,222.0
560.0,25668.0,222.0
560.167,25668.0,222.0
560.333,25668.0,222.0
560.5,25668.0,222.0
560.667,25668.0,222.0
560.833,25668.0,222.0
561.0,25668.0,222.0
561.167,25668.0,222.0
561.333,25668.0,222.0
561.5,25704.0,221.0
561.667,25704.0,221.0
561.833,,
562.0,,
562.167,25704.0,221.0
562.333,25704.0,221.0
562.5,25704.0,221.0
562.667,25704.0,221.0
562.833,25704.0,221.0
563.0,25704.0,221.0
563.167,25704.0,221.0
563.333,25704.0,221.0
563.5,25704.0,221.0
563.667,25704.0,221.0
563.833,25704.0,221.0
564.0,25704.0,221.0
564.167,25704.0,221.0
564.333,25704.0,221.0
564.5,25704.0,221.0
564.667,25704.0,221.0
564.833,25704.0,221.0
565.0,25704.0,221.0
565.167,25704.0,221.0
565.333,25704.0,221.0
565.5,25740.0,220.0
565.667,25740.0,220.0
565.833,25740.0,220.0
566.0,25740.0,220.0
566.167,25740.0,220.0
566.333,25740.0,220.0
566.5,25740.0,220.0
566.667,25740.0,220.0
566.833,25740.0,220.0
567.0,25740.0,220.0
567.167,25740.0,220.0
567.333,25740.0,220.0
567.5,25740.0,220.0
567.667,25740.0,220.0
567.833,25740.0,220.0
568.0,25740.0,220.0
568.167,25740.0,220.0
568.333,25740.0,220.0
568.5,25740.0,220.0
568.667,25740.0,220.0
568.833,25740.0,220.0
569.0,25740.0,220.0
569.167,25740.0,220.0
569.333,25740.0,220.0
569.5,25776.0,219.0
569.667,25776.0,219.0
569.833,25776.0,219.0
570.0,25776.0,219.0
570.167,25776.0,219.0
570.333,25776.0,219.0
570.5,25776.0,219.0
570.667,,
570.833,,
571.0,,
571.167,,
571.333,,
571.5,25776.0,219.0
571.667,25776.0,219.0
571.833,25776.0,219.0
572.0,25776.0,219.0
572.167,25776.0,219.0
572.333,25776.0,219.0
572.5,25812.0,219.0
572.667,25812.0,219.0
572.833,25812.0,219.0
573.0,25812.0,219.0
573.167,25812.0,219.0
573.333,25812.0,219.0
573.5,25812.0,219.0
573.667,25812.0,219.0
573.833,25812.0,219.0
574.0,25812.0,219.0
574.167,25812.0,219.0
574.333,25812.0,219.0
574.5,25812.0,218.0
574.667,25812.0,218.0
574.833,25812.0,218.0
575.0,25812.0,218.0
575.167,25812.0,218.0
575.333,25812.0,218.0
575.5,25812.0,218.0
575.667,25812.0,218.0
575.833,25812.0,218.0
576.0,25812.0,218.0
576.167,25812.0,218.0
576.333,25812.0,218.0
576.5,25848.0,218.0
576.667,25848.0,218.0
576.833,25848.0,218.0
577.0,25848.0,218.0
577.167,25848.0,218.0
577.333,25848.0,218.0
577.5,25848.0,218.0
577.667,25848.0,218.0
577.833,25848.0,218.0
578.0,25848.0,218.0
578.167,25848.0,218.0
578.333,25848.0,218.0
578.5,25848.0,217.0
578.667,25848.0,217.0
578.833,25848.0,217.0
579.0,25848.0,217.0
579.167,25848.0,217.0
579.333,25848.0,217.0
579.5,25848.0,217.0
579.667,25848.0,217.0
579.833,25848.0,217.0
580.0,25848.0,217.0
580.167,25848.0,217.0
580.333,25848.0,217.0
580.5,25884.0,217.0
580.667,25884.0,217.0
580.833,25884.0,217.0
581.0,25884.0,217.0
581.167,25884.0,217.0
581.333,25884.0,217.0
581.5,25884.0,217.0
581.667,25884.0,217.0
581.833,25884.0,217.0
582.0,25884.0,217.0
582.167,25884.0,217.0
582.333,25884.0,217.0
582.5,25884.0,217.0
582.667,25884.0,217.0
582.833,25884.0,217.0
583.0,25884.0,217.0
583.167,25884.0,217.0
583.333,33084.0,217.0
583.5,25920.0,216.0
583.667,25920.0,216.0
583.833,,
584.0,25920.0,216.0
584.167,25920.0,216.0
584.333,25920.0,216.0
584.5,25920.0,216.0
584.667,25920.0,216.0
584.833,25920.0,216.0
585.0,25920.0,216.0
585.167,25920.0,216.0
585.333,25920.0,216.0
585.5,25920.0,216.0
585.667,25920.0,216.0
585.833,25920.0,216.0
586.0,25920.0,216.0
586.167,25920.0,216.0
586.333,25920.0,216.0
586.5,25920.0,216.0
586.667,25920.0,216.0
586.833,25920.0,216.0
587.0,25920.0,216.0
587.167,25920.0,216.0
587.333,25920.0,216.0
587.5,25956.0,215.0
587.667,25956.0,215.0
587.833,25956.0,215.0
588.0,25956.0,215.0
588.167,25956.0,215.0
588.333,25956.0,215.0
588.5,25956.0,215.0
588.667,25956.0,215.0
588.833,25956.0,215.0
589.0,25956.0,215.0
589.167,25956.0,215.0
589.333,25956.0,215.0
589.5,25956.0,215.0
589.667,25956.0,215.0
589.833,25956.0,215.0
590.0,25956.0,215.0
590.167,25956.0,215.0
590.333,25992.0,215.0
590.5,25992.0,215.0
590.667,25992.0,215.0
590.833,25992.0,215.0
591.0,25992.0,215.0
591.167,25992.0,215.0
591.333,25992.0,215.0
591.5,25992.0,215.0
591.667,25992.0,215.0
591.833,25992.0,215.0
592.0,25992.0,215.0
592.167,25992.0,215.0
592.333,25992.0,215.0
592.5,25992.0,214.0
592.667,25992.0,214.0
592.833,25992.0,214.0
593.0,25992.0,214.0
593.167,25992.0,214.0
593.333,25992.0,214.0
593.5,25992.0,214.0
593.667,,
593.833,,
594.0,,
594.167,,
594.333,,
594.5,26028.0,214.0
594.667,26028.0,214.0
594.833,26028.0,214.0
595.0,26028.0,214.0
595.167,26028.0,214.0
595.333,26028.0,214.0
595.5,26028.0,214.0
595.667,26028.0,214.0
595.833,26028.0,214.0
596.0,26028.0,214.0
596.167,26028.0,214.0
596.333,26028.0,214.0
596.5,26028.0,213.0
596.667,26028.0,213.0
596.833,26028.0,213.0
597.0,26028.0,213.0
597.167,26028.0,213.0
597.333,26028.0,213.0
597.5,26028.0,213.0
597.667,26028.0,213.0
597.833,26028.0,213.0
598.0,26028.0,213.0
598.167,26028.0,213.0
598.333,,
598.5,26064.0,213.0
598.667,26064.0,213.0
598.833,26064.0,213.0
599.0,26064.0,213.0
599.167,26064.0,213.0
599.333,,
599.5,26064.0,213.0
599.667,26064.0,213.0
599.833,26064.0,213.0
600.0,,
600.167,26064.0,213.0
600.333,26064.0,213.0
600.5,26064.0,213.0
600.667,26064.0,213.0
600.833,26064.0,213.0
601.0,26064.0,213.0
601.167,26064.0,213.0
601.333,26064.0,213.0
601.5,26100.0,212.0
601.667,,
601.833,26100.0,212.0
602.0,26100.0,212.0
602.167,,
602.333,,
602.5,26100.0,212.0
602.667,26100.0,212.0
602.833,26100.0,212.0
603.0,26100.0,212.0
603.167,26100.0,212.0
603.333,26100.0,212.0
603.5,26100.0,212.0
603.667,26100.0,212.0
603.833,26100.0,212.0
604.0,26100.0,212.0
604.167,26100.0,212.0
604.333,26100.0,212.0
604.5,26100.0,212.0
604.667,26100.0,212.0
604.833,26100.0,212.0
605.0,26100.0,212.0
605.167,26100.0,212.0
605.333,26100.0,212.0
605.5,26136.0,211.0
605.667,26136.0,211.0
605.833,26136.0,211.0
606.0,26136.0,211.0
606.167,26136.0,211.0
606.333,26136.0,211.0
606.5,26136.0,211.0
606.667,26136.0,211.0
606.833,26136.0,211.0
607.0,26136.0,211.0
607.167,26136.0,211.0
607.333,26136.0,211.0
607.5,26136.0,211.0
607.667,26136.0,211.0
607.833,26136.0,211.0
608.0,26136.0,211.0
608.167,26136.0,211.0
608.333,26208.0,211.0
608.5,26172.0,211.0
608.667,,
608.833,26172.0,211.0
609.0,26172.0,211.0
609.167,26172.0,211.0
609.333,26172.0,211.0
609.5,26172.0,211.0
609.667,26172.0,211.0
609.833,26172.0,211.0
610.0,26172.0,211.0
610.167,26172.0,211.0
610.333,26172.0,211.0
610.5,,
610.667,,
610.833,26172.0,210.0
611.0,26172.0,210.0
611.167,26172.0,210.0
611.333,26172.0,210.0
611.5,26172.0,210.0
611.667,26172.0,210.0
611.833,26172.0,210.0
612.0,26172.0,210.0
612.167,26172.0,210.0
612.333,26172.0,210.0
612.5,26208.0,210.0
612.667,26208.0,210.0
612.833,,
613.0,26208.0,210.0
613.167,26208.0,210.0
613.333,26208.0,210.0
613.5,26208.0,210.0
613.667,26208.0,210.0
613.833,26208.0,210.0
614.0,26208.0,210.0
614.167,26208.0,210.0
614.333,26208.0,210.0
614.5,26208.0,209.0
614.667,26208.0,209.0
614.833,,
615.0,26208.0,209.0
615.167,26208.0,209.0
615.333,26208.0,209.0
615.5,26244.0,209.0
615.667,26244.0,209.0
615.833,26244.0,209.0
616.0,26244.0,209.0
616.167,26244.0,209.0
616.333,26244.0,209.0
616.5,26244.0,209.0
616.667,26244.0,209.0
616.833,26244.0,209.0
617.0,26244.0,209.0
617.167,26244.0,209.0
617.333,26244.0,209.0
617.5,26244.0,209.0
617.667,26244.0,209.0
617.833,26244.0,209.0
618.0,26244.0,209.0
618.167,26244.0,209.0
618.333,26244.0,209.0
618.5,26244.0,209.0
618.667,26244.0,209.0
618.833,26244.0,209.0
619.0,26244.0,209.0
619.167,26244.0,209.0
619.333,26244.0,209.0
619.5,26280.0,208.0
619.667,26280.0,208.0
619.833,26280.0,208.0
620.0,26280.0,208.0
620.167,26280.0,208.0
620.333,26280.0,208.0
620.5,26280.0,208.0
620.667,26280.0,208.0
620.833,,
621.0,,
621.167,,
621.333,26280.0,208.0
621.5,26280.0,208.0
621.667,26280.0,208.0
621.833,26280.0,208.0
622.0,26280.0,208.0
622.167,26280.0,208.0
622.333,26280.0,208.0
622.5,26316.0,208.0
622.667,26316.0,208.0
622.833,26316.0,208.0
623.0,26316.0,208.0
623.167,26316.0,208.0
623.333,26316.0,208.0
623.5,26316.0,208.0
623.667,26316.0,208.0
623.833,26316.0,208.0
624.0,26316.0,208.0
624.167,26316.0,208.0
624.333,26316.0,2038.0
624.5,,
624.667,26316.0,207.0
624.833,,
625.0,26316.0,207.0
625.167,26316.0,207.0
625.333,26316.0,207.0
625.5,26316.0,207.0
625.667,26316.0,207.0
625.833,26316.0,207.0
626.0,26316.0,207.0
626.167,26316.0,207.0
626.333,26352.0,207.0
626.5,26352.0,207.0
626.667,26352.0,207.0
626.833,26352.0,207.0
627.0,26352.0,207.0
627.167,26352.0,207.0
627.333,26352.0,207.0
627.5,26352.0,207.0
627.667,26352.0,207.0
627.833,26352.0,207.0
628.0,26352.0,207.0
628.167,26352.0,207.0
628.333,26352.0,206.0
628.5,26352.0,206.0
628.667,26352.0,206.0
628.833,26352.0,206.0
629.0,26352.0,206.0
629.167,26352.0,206.0
629.333,26388.0,206.0
629.5,26388.0,206.0
629.667,26388.0,206.0
629.833,26388.0,206.0
630.0,26388.0,206.0
630.167,26388.0,206.0
630.333,26388.0,206.0
630.5,26388.0,206.0
630.667,26388.0,206.0
630.833,26388.0,206.0
631.0,26388.0,206.0
631.167,26388.0,206.0
631.333,26388.0,206.0
631.5,26388.0,206.0
631.667,26388.0,206.0
631.833,26388.0,206.0
632.0,26388.0,206.0
632.167,26388.0,206.0
632.333,26388.0,206.0
632.5,26388.0,206.0
632.667,26388.0,206.0
632.833,26388.0,206.0
633.0,26388.0,206.0
633.167,26388.0,206.0
633.333,26424.0,205.0
633.5,,
633.667,26424.0,205.0
633.833,26424.0,205.0
634.0,26424.0,205.0
634.167,26424.0,205.0
634.333,26424.0,205.0
634.5,26424.0,205.0
634.667,26424.0,205.0
634.833,26424.0,205.0
635.0,26424.0,205.0
635.167,26424.0,205.0
635.333,26424.0,205.0
635.5,26424.0,205.0
635.667,26424.0,205.0
635.833,26424.0,205.0
636.0,26424.0,205.0
636.167,26424.0,205.0
636.333,26460.0,205.0
636.5,26460.0,205.0
636.667,26460.0,205.0
636.833,26460.0,205.0
637.0,26460.0,205.0
637.167,26460.0,205.0
637.333,26460.0,205.0
637.5,26460.0,205.0
637.667,26460.0,205.0
637.833,26460.0,205.0
638.0,26460.0,205.0
638.167,26460.0,205.0
638.333,26460.0,204.0
638.5,26460.0,204.0
638.667,26460.0,204.0
638.833,26460.0,204.0
639.0,,
639.167,26460.0,204.0
639.333,26460.0,204.0
639.5,26460.0,204.0
639.667,26460.0,204.0
639.833,26460.0,204.0
640.0,26460.0,204.0
640.167,26460.0,204.0
640.333,26496.0,204.0
640.5,26496.0,204.0
640.667,26496.0,204.0
640.833,26496.0,204.0
641.0,26496.0,204.0
641.167,,
641.333,26496.0,204.0
641.5,26496.0,204.0
641.667,26496.0,204.0
641.833,26496.0,204.0
642.0,26496.0,204.0
642.167,26496.0,204.0
642.333,26496.0,204.0
642.5,26496.0,204.0
642.667,26496.0,204.0
642.833,26496.0,204.0
643.0,26496.0,204.0
643.167,26496.0,204.0
643.333,26532.0,203.0
643.5,26532.0,203.0
643.667,26532.0,203.0
643.833,26532.0,203.0
644.0,26532.0,203.0
644.167,26532.0,203.0
644.333,26532.0,203.0
644.5,26532.0,203.0
644.667,26532.0,203.0
644.833,26532.0,203.0
645.0,26532.0,203.0
645.167,26532.0,203.0
645.333,26532.0,203.0
645.5,26532.0,203.0
645.667,26532.0,203.0
645.833,26532.0,203.0
646.0,26532.0,203.0
646.167,26532.0,203.0
646.333,26532.0,203.0
646.5,26532.0,203.0
646.667,26532.0,203.0
646.833,26532.0,203.0
647.0,26532.0,203.0
647.167,26532.0,203.0
647.333,26568.0,203.0
647.5,26568.0,203.0
647.667,26568.0,203.0
647.833,,
648.0,,
